Incident_ID,Year,Country,Category,Fatality_Count,Witness_Reliability,Circumstances
5817,1525,Russia,Animal Related,1,0.29,Details regarding the unusual nature of the event.
5818,1772,Russia,Historical Misconception,1,0.49,Details regarding the unusual nature of the event.
5819,1916,Russia,Culinary Mishap,1,0.53,Details regarding the unusual nature of the event.
5820,1567,United Kingdom,Supernatural Claim,1,0.9,Details regarding the unusual nature of the event.
5821,1543,Egypt,Mechanical Failure,1,0.45,Details regarding the unusual nature of the event.
5822,1534,Italy,Absurd Bad Luck,1,0.22,Details regarding the unusual nature of the event.
5823,1868,Italy,Culinary Mishap,1,0.18,Details regarding the unusual nature of the event.
5824,1539,Brazil,Absurd Bad Luck,1,0.8,Details regarding the unusual nature of the event.
5825,2001,Russia,Historical Misconception,1,0.96,Details regarding the unusual nature of the event.
5826,1792,USA,Animal Related,1,0.57,Details regarding the unusual nature of the event.
5827,1978,Australia,Mechanical Failure,1,0.25,Details regarding the unusual nature of the event.
5828,1734,United Kingdom,Absurd Bad Luck,1,0.26,Details regarding the unusual nature of the event.
5829,1938,United Kingdom,Mechanical Failure,1,0.33,Details regarding the unusual nature of the event.
5830,1754,Egypt,Absurd Bad Luck,2,0.79,Details regarding the unusual nature of the event.
5831,1683,USA,Culinary Mishap,1,0.31,Details regarding the unusual nature of the event.
5832,1543,Russia,Mechanical Failure,10,0.45,Details regarding the unusual nature of the event.
5833,1724,Australia,Animal Related,1,0.8,Details regarding the unusual nature of the event.
5834,1603,USA,Supernatural Claim,1,0.55,Details regarding the unusual nature of the event.
5835,1735,Australia,Historical Misconception,1,0.53,Details regarding the unusual nature of the event.
5836,1727,Australia,Absurd Bad Luck,1,0.93,Details regarding the unusual nature of the event.
5837,1941,USA,Culinary Mishap,1,0.65,Details regarding the unusual nature of the event.
5838,1812,Brazil,Culinary Mishap,1,0.59,Details regarding the unusual nature of the event.
5839,1666,Italy,Historical Misconception,1,0.91,Details regarding the unusual nature of the event.
5840,1657,Germany,Historical Misconception,10,0.82,Details regarding the unusual nature of the event.
5841,1747,USA,Scientific Experiment,1,0.82,Details regarding the unusual nature of the event.
5842,1879,Australia,Mechanical Failure,50,0.8,Details regarding the unusual nature of the event.
5843,1532,Brazil,Mechanical Failure,1,0.34,Details regarding the unusual nature of the event.
5844,1659,Russia,Scientific Experiment,1,0.85,Details regarding the unusual nature of the event.
5845,1656,United Kingdom,Historical Misconception,1,0.19,Details regarding the unusual nature of the event.
5846,1796,Egypt,Animal Related,1,0.45,Details regarding the unusual nature of the event.
5847,1554,Japan,Historical Misconception,1,0.16,Details regarding the unusual nature of the event.
5848,1886,Russia,Absurd Bad Luck,1,0.97,Details regarding the unusual nature of the event.
5849,1975,Germany,Absurd Bad Luck,1,0.39,Details regarding the unusual nature of the event.
5850,1944,Australia,Historical Misconception,1,0.12,Details regarding the unusual nature of the event.
5851,1665,United Kingdom,Historical Misconception,1,0.84,Details regarding the unusual nature of the event.
5852,1853,United Kingdom,Culinary Mishap,2,0.11,Details regarding the unusual nature of the event.
5853,1926,Brazil,Absurd Bad Luck,1,0.73,Details regarding the unusual nature of the event.
5854,1566,USA,Historical Misconception,1,0.14,Details regarding the unusual nature of the event.
5855,1891,Brazil,Scientific Experiment,3,0.65,Details regarding the unusual nature of the event.
5856,1759,United Kingdom,Culinary Mishap,1,0.14,Details regarding the unusual nature of the event.
5857,1956,Germany,Absurd Bad Luck,1,0.73,Details regarding the unusual nature of the event.
5858,2011,Brazil,Historical Misconception,1,0.16,Details regarding the unusual nature of the event.
5859,1783,Italy,Mechanical Failure,2,0.11,Details regarding the unusual nature of the event.
5860,1957,Australia,Supernatural Claim,1,0.11,Details regarding the unusual nature of the event.
5861,1501,Japan,Culinary Mishap,2,0.59,Details regarding the unusual nature of the event.
5862,1802,Japan,Animal Related,1,0.4,Details regarding the unusual nature of the event.
5863,1748,Egypt,Historical Misconception,2,0.58,Details regarding the unusual nature of the event.
5864,1773,Brazil,Culinary Mishap,1,0.33,Details regarding the unusual nature of the event.
5865,1529,Egypt,Animal Related,1,0.98,Details regarding the unusual nature of the event.
5866,1693,Russia,Animal Related,2,0.56,Details regarding the unusual nature of the event.
5867,1692,Russia,Scientific Experiment,1,0.59,Details regarding the unusual nature of the event.
5868,1926,Brazil,Scientific Experiment,2,0.4,Details regarding the unusual nature of the event.
5869,1765,Brazil,Scientific Experiment,1,0.79,Details regarding the unusual nature of the event.
5870,1732,Brazil,Scientific Experiment,1,0.85,Details regarding the unusual nature of the event.
5871,1526,Egypt,Supernatural Claim,1,0.46,Details regarding the unusual nature of the event.
5872,1893,Brazil,Absurd Bad Luck,1,0.31,Details regarding the unusual nature of the event.
5873,1589,Brazil,Supernatural Claim,1,0.55,Details regarding the unusual nature of the event.
5874,1891,United Kingdom,Absurd Bad Luck,1,0.92,Details regarding the unusual nature of the event.
5875,1701,Egypt,Absurd Bad Luck,1,0.88,Details regarding the unusual nature of the event.
5876,1692,Japan,Historical Misconception,1,0.84,Details regarding the unusual nature of the event.
5877,1726,Egypt,Absurd Bad Luck,1,0.73,Details regarding the unusual nature of the event.
5878,1661,Germany,Animal Related,2,0.11,Details regarding the unusual nature of the event.
5879,1594,Italy,Culinary Mishap,2,0.9,Details regarding the unusual nature of the event.
5880,1658,USA,Supernatural Claim,1,0.34,Details regarding the unusual nature of the event.
5881,1554,Germany,Historical Misconception,50,0.64,Details regarding the unusual nature of the event.
5882,1591,Russia,Mechanical Failure,3,0.93,Details regarding the unusual nature of the event.
5883,1645,Russia,Mechanical Failure,3,0.96,Details regarding the unusual nature of the event.
5884,1785,Australia,Absurd Bad Luck,1,0.77,Details regarding the unusual nature of the event.
5885,1564,Italy,Animal Related,2,0.61,Details regarding the unusual nature of the event.
5886,1731,United Kingdom,Animal Related,1,0.24,Details regarding the unusual nature of the event.
5887,1548,Egypt,Animal Related,1,0.49,Details regarding the unusual nature of the event.
5888,1819,USA,Mechanical Failure,1,0.62,Details regarding the unusual nature of the event.
5889,1997,Egypt,Historical Misconception,1,0.89,Details regarding the unusual nature of the event.
5890,1833,Italy,Culinary Mishap,50,0.31,Details regarding the unusual nature of the event.
5891,1978,Brazil,Historical Misconception,1,0.2,Details regarding the unusual nature of the event.
5892,1580,USA,Animal Related,1,0.13,Details regarding the unusual nature of the event.
5893,1983,United Kingdom,Mechanical Failure,1,0.34,Details regarding the unusual nature of the event.
5894,1631,Russia,Historical Misconception,2,0.5,Details regarding the unusual nature of the event.
5895,1672,Italy,Historical Misconception,1,0.53,Details regarding the unusual nature of the event.
5896,1913,Brazil,Supernatural Claim,1,0.99,Details regarding the unusual nature of the event.
5897,2014,USA,Scientific Experiment,1,0.31,Details regarding the unusual nature of the event.
5898,1857,Brazil,Animal Related,1,0.92,Details regarding the unusual nature of the event.
5899,1611,Italy,Mechanical Failure,1,0.54,Details regarding the unusual nature of the event.
5900,1838,Germany,Historical Misconception,1,0.17,Details regarding the unusual nature of the event.
5901,1899,Brazil,Mechanical Failure,10,0.36,Details regarding the unusual nature of the event.
5902,1806,Australia,Absurd Bad Luck,1,0.88,Details regarding the unusual nature of the event.
5903,2017,USA,Absurd Bad Luck,1,0.3,Details regarding the unusual nature of the event.
5904,1933,Japan,Scientific Experiment,1,0.13,Details regarding the unusual nature of the event.
5905,1566,Australia,Historical Misconception,2,0.71,Details regarding the unusual nature of the event.
5906,1582,USA,Supernatural Claim,1,0.33,Details regarding the unusual nature of the event.
5907,1872,Egypt,Supernatural Claim,1,0.99,Details regarding the unusual nature of the event.
5908,1573,Australia,Culinary Mishap,1,0.31,Details regarding the unusual nature of the event.
5909,1896,Egypt,Absurd Bad Luck,1,0.87,Details regarding the unusual nature of the event.
5910,1805,Egypt,Historical Misconception,3,0.5,Details regarding the unusual nature of the event.
5911,1521,Egypt,Mechanical Failure,1,0.45,Details regarding the unusual nature of the event.
5912,1947,United Kingdom,Absurd Bad Luck,1,0.67,Details regarding the unusual nature of the event.
5913,1610,Germany,Animal Related,1,0.54,Details regarding the unusual nature of the event.
5914,1880,Australia,Historical Misconception,1,0.45,Details regarding the unusual nature of the event.
5915,1986,United Kingdom,Absurd Bad Luck,1,0.66,Details regarding the unusual nature of the event.
5916,1501,USA,Historical Misconception,1,0.24,Details regarding the unusual nature of the event.
5917,1966,Japan,Mechanical Failure,3,0.32,Details regarding the unusual nature of the event.
5918,1843,Egypt,Absurd Bad Luck,1,0.64,Details regarding the unusual nature of the event.
5919,1969,Japan,Absurd Bad Luck,50,0.76,Details regarding the unusual nature of the event.
5920,1885,Australia,Mechanical Failure,1,0.11,Details regarding the unusual nature of the event.
5921,1868,Japan,Culinary Mishap,1,0.83,Details regarding the unusual nature of the event.
5922,1679,Japan,Supernatural Claim,1,0.22,Details regarding the unusual nature of the event.
5923,1824,Germany,Historical Misconception,2,0.21,Details regarding the unusual nature of the event.
5924,1580,Australia,Animal Related,10,0.37,Details regarding the unusual nature of the event.
5925,1915,United Kingdom,Scientific Experiment,1,0.55,Details regarding the unusual nature of the event.
5926,1793,United Kingdom,Absurd Bad Luck,1,0.9,Details regarding the unusual nature of the event.
5927,2015,Australia,Absurd Bad Luck,1,0.44,Details regarding the unusual nature of the event.
5928,1631,Brazil,Culinary Mishap,1,0.77,Details regarding the unusual nature of the event.
5929,1890,Japan,Scientific Experiment,1,0.2,Details regarding the unusual nature of the event.
5930,1915,Japan,Historical Misconception,2,0.24,Details regarding the unusual nature of the event.
5931,1706,Australia,Absurd Bad Luck,1,0.31,Details regarding the unusual nature of the event.
5932,1809,United Kingdom,Animal Related,1,1.0,Details regarding the unusual nature of the event.
5933,1832,Germany,Mechanical Failure,1,0.29,Details regarding the unusual nature of the event.
5934,1734,USA,Supernatural Claim,1,0.67,Details regarding the unusual nature of the event.
5935,1818,Russia,Animal Related,1,0.22,Details regarding the unusual nature of the event.
5936,1835,Brazil,Scientific Experiment,1,0.25,Details regarding the unusual nature of the event.
5937,1812,United Kingdom,Scientific Experiment,2,0.5,Details regarding the unusual nature of the event.
5938,1816,Japan,Mechanical Failure,1,0.65,Details regarding the unusual nature of the event.
5939,1524,Russia,Supernatural Claim,1,0.38,Details regarding the unusual nature of the event.
5940,1839,Egypt,Historical Misconception,1,0.98,Details regarding the unusual nature of the event.
5941,1916,Russia,Animal Related,1,0.18,Details regarding the unusual nature of the event.
5942,1789,Brazil,Mechanical Failure,2,0.99,Details regarding the unusual nature of the event.
5943,1657,Brazil,Culinary Mishap,1,0.63,Details regarding the unusual nature of the event.
5944,1844,Australia,Culinary Mishap,1,0.81,Details regarding the unusual nature of the event.
5945,1943,Japan,Mechanical Failure,2,0.68,Details regarding the unusual nature of the event.
5946,1802,USA,Absurd Bad Luck,1,0.55,Details regarding the unusual nature of the event.
5947,1613,Russia,Historical Misconception,3,0.13,Details regarding the unusual nature of the event.
5948,1776,United Kingdom,Historical Misconception,3,0.62,Details regarding the unusual nature of the event.
5949,1865,United Kingdom,Supernatural Claim,1,0.79,Details regarding the unusual nature of the event.
5950,1748,Russia,Mechanical Failure,1,0.41,Details regarding the unusual nature of the event.
5951,1854,Brazil,Historical Misconception,1,0.63,Details regarding the unusual nature of the event.
5952,1639,USA,Mechanical Failure,1,0.16,Details regarding the unusual nature of the event.
5953,1624,Brazil,Historical Misconception,1,0.57,Details regarding the unusual nature of the event.
5954,1747,Germany,Scientific Experiment,1,0.98,Details regarding the unusual nature of the event.
5955,2001,Egypt,Supernatural Claim,1,0.57,Details regarding the unusual nature of the event.
5956,1867,Italy,Mechanical Failure,1,0.52,Details regarding the unusual nature of the event.
